egoid,alterid,mu,k,p,c,branching factor,log likelihood,AIC
92566,145216,0.229934017,0.002839843,1.719961657,0.000554208,0.871797626,9833.479559,-19658.95912
92566,245156,0.207639016,0.008567182,1.514303951,0.00042871,0.898896052,6182.022794,-12356.04559
92566,330061,0.104886984,0.012365478,1.414313913,0.0002946,0.86641784,2052.135527,-4096.271054
92566,555730,0.100158927,0.028654487,1.263789216,0.000332192,0.898577881,1398.715025,-2789.430051
92566,776237,0.453934798,0.002070355,1.726987515,0.000398396,0.84342426,16894.58881,-33781.17761
92566,898478,0.120809652,0.010691958,1.45862206,0.000328451,0.923050444,3958.004208,-7908.008416
92566,902850,0.03849233,0.028102064,1.287716111,0.000361606,0.955047538,1978.380474,-3948.760949
92716,13928,3.525606111,0.001133053,1.879224486,0.000527028,0.982640491,917861.0301,-1835714.06
92716,92028,0.517975342,0.003271309,1.666511844,0.000369841,0.951419454,56113.29824,-112218.5965
92716,562568,0.015119224,0.028700466,1.274970991,0.00025481,1.015753007,35113.04023,-70218.08046
92716,819727,0.276949055,0.011382285,1.452309463,0.000338044,0.934915382,19506.2229,-39004.4458
93002,25961,0.16376631,0.004170736,1.599915787,0.000292778,0.916012964,12103.08658,-24198.17316
93002,49790,0.064158594,0.023377547,1.287978945,0.000182863,0.967981632,5966.761215,-11925.52243
93002,77532,0.04149066,0.041075082,1.173867862,0.000215719,1.025127923,1512.970417,-3017.940835
93002,95444,0.751594325,0.003474318,1.633872145,0.000354251,0.843652905,28026.29602,-56044.59205
93002,96469,0.462309484,0.006255061,1.529414046,0.000267222,0.920661162,36596.42415,-73184.8483
93002,96689,0.209462035,0.013997942,1.380701169,0.000217811,0.911123557,11524.71218,-23041.42436
93002,97596,0.178530268,0.016679422,1.36128787,0.000224595,0.960555513,15642.21367,-31276.42733
93002,202961,0.019220086,0.029813884,1.256176174,0.000205548,1.024292156,5555.502204,-11103.00441
93002,250498,0.72145047,1.79E-15,6.41827306,0.00143101,0.851590075,29596.95133,-59185.90266
93002,374733,0.026113044,0.025453873,1.296267135,0.000251133,1.001522722,13124.20476,-26240.40951
93002,391336,12.02609591,3.28E-06,2.798958263,0.000702992,0.857236782,245858.2725,-491708.545
93002,786210,0.465763224,0.00106931,1.816487686,0.000351599,0.86549371,23220.55277,-46433.10555
93002,815953,0.012543491,0.027979438,1.270874204,0.000250191,0.976532791,889.3318941,-1770.663788
93002,203175,0.009061892,0.037394607,1.061194649,0.000123534,1.059881237,-57.5889417,123.1778834
93002,805873,0.100758936,0.016759534,1.361294433,0.000291136,0.878826407,108.3125215,-208.6250429
93485,19460,0.351439163,0.00773242,1.535899575,0.000493309,0.853862424,7714.24054,-15420.48108
93485,28653,0.406329901,0.004351582,1.600108075,0.000309553,0.92545559,23164.70315,-46321.4063
93485,71089,0.614571264,0.001408529,1.808307645,0.000436449,0.906059031,21747.67813,-43487.35626
93485,219438,0.295066285,0.005357363,1.595341391,0.000429264,0.909627032,12645.78755,-25283.57511
93485,223669,2.133917604,0.007618545,1.500936929,0.000452134,0.720425591,27094.08418,-54180.16836
93485,279507,0.657519634,0.010317924,1.462632647,0.000324196,0.917424741,30985.79932,-61963.59864
93485,366227,1.473008889,0.018004791,1.333010243,0.000344352,0.769385474,19254.73485,-38501.4697
93485,370571,0.236323791,0.001616155,1.814574815,0.000524795,0.931892324,14762.31109,-29516.62219
93485,719727,0.205856837,0.013328925,1.437622953,0.000461373,0.878177515,4913.649005,-9819.29801
93504,38554,0.706071843,0.005059491,1.601266971,0.000411936,0.912915088,11568.3315,-23128.663
93504,49800,2.913273499,2.23E-05,2.506936886,0.000658943,0.921172325,76054.09282,-152100.1856
93504,650731,0.31905087,0.008627401,1.507548544,0.000371536,0.936038033,9779.722316,-19551.44463
93699,12029,0.074445358,0.004250769,1.638472864,0.00043367,0.934130015,6115.502871,-12223.00574
93699,57854,0.25123987,0.001941224,1.752317576,0.00045146,0.848131446,9124.549865,-18241.09973
93699,71894,0.146399003,0.002624296,1.717695756,0.000428406,0.955818857,12315.13172,-24622.26343
93699,271626,0.035901825,0.018703157,1.342659845,0.000349719,0.834411262,315.1260133,-622.2520267
93699,292039,0.008715808,0.00204484,1.746023658,0.000433222,0.885116121,381.437149,-754.874298
93699,293901,0.147646836,0.001259388,1.840494973,0.000464051,0.949203852,22266.61066,-44525.22131
93699,294966,0.038636572,0.002383175,1.790041761,0.000664442,0.977006722,216.8986535,-425.7973069
93699,312064,0.009617694,0.000621765,2.012998281,0.000718079,0.939094695,818.0357252,-1628.07145
93699,381725,0.043740986,0.017379088,1.40465259,0.00059077,0.869758403,870.3332991,-1732.666598
93699,383634,0.071605792,0.002352531,1.743017068,0.000474752,0.933208563,4885.697259,-9763.394519
93699,394882,0.160092434,0.025145181,1.294662738,0.000427504,0.839201034,2315.046341,-4622.092682
93699,456618,0.191910252,0.006503426,1.566820555,0.000443532,0.912616638,12552.27458,-25096.54915
93699,458237,0.012956021,0.004975447,1.654616831,0.000653418,0.924005413,836.3534378,-1664.706876
93699,474036,0.099582193,0.000712485,1.905375114,0.000454862,0.835256938,3230.665994,-6453.331988
93699,521565,0.020365592,0.00055143,1.976261102,0.000507248,0.93001448,1913.621577,-3819.243153
93699,564756,0.595630785,0.000551137,1.98232281,0.000532705,0.921831218,41066.28918,-82124.57837
93699,688065,0.006797368,5.21E-27,11.43046077,0.002462379,0.808499607,216.8872015,-425.7744029
93699,879064,0.042131997,0.001153825,1.84127433,0.000419636,0.951245354,6538.008932,-13068.01786
93699,999640,0.005467034,0.008169778,1.571021619,0.000673266,0.926257152,64.37829011,-120.7565802
93787,91429,0.086819022,0.00361176,1.633645992,0.00032402,0.926688995,7852.517975,-15697.03595
93787,393636,0.004380787,0.022735579,1.310362432,0.000252698,0.957930629,177.9232018,-347.8464036
93787,418264,0.021441507,0.054478473,1.047171133,0.000252738,1.707020342,-179.2280178,366.4560356
93787,555543,0.009991095,0.023442104,1.287144052,0.000238033,0.89603217,227.9460616,-447.8921233
93787,589685,0.009827231,0.06851549,1.016415591,0.003515843,4.579474211,-223.2624726,454.5249451
93787,777692,0.036067754,0.002327245,1.702233838,0.000379798,0.836207954,1065.134221,-2122.268442
93787,862416,0.048728122,0.063104351,1.061227593,0.00056601,1.629029222,129.8861656,-251.7723312
93787,899969,0.02079463,0.003762014,1.628752398,0.000322786,0.937494426,2083.901863,-4159.803727
93787,906072,0.042903553,0.002519749,1.709960396,0.000429858,0.871624344,1538.80616,-3069.61232
93787,929872,0.099555533,0.001679296,1.767757657,0.000386688,0.911975695,7671.948299,-15335.8966
93787,935016,0.002471049,0.009947515,1.484265589,0.000327199,1.000892634,3834.777112,-7661.554224
93856,30137,0.399196811,0.002187711,1.760824811,0.000505727,0.92565264,27409.91189,-54811.82378
93856,60997,0.20348386,0.000629566,2.027998481,0.000758768,0.986942802,105165.8852,-210323.7704
93856,98462,0.376444099,0.002614095,1.831139304,0.001008266,0.972957457,47013.35515,-94018.71031
93856,432687,0.076387368,0.002751567,1.805985049,0.001267765,0.73817721,519.5597706,-1031.119541
93856,488249,0.299571188,0.014868381,1.371530255,0.000451586,0.700058855,1599.678571,-3191.357141
94215,494272,0.396839525,0.020547331,1.343589855,0.000521401,0.802900221,3101.070278,-6194.140557
94215,843970,0.936174657,0.005839677,1.686757287,0.001369209,0.787291906,9806.840553,-19605.68111
94215,930581,0.770175862,0.016090115,1.39471228,0.000312587,0.985726191,162496.6082,-324985.2164
94455,857321,0.113968448,0.047356817,1.146288744,0.000188777,1.134902033,6682.458021,-13356.91604
94579,231332,1.386732942,0.015188107,1.394798383,0.000403984,0.841259615,37418.85523,-74829.71046
94579,402295,1.73532745,5.04E-21,7.411682201,10.38911285,2.39E-28,-1051.996277,2111.992555
94579,666303,0.576236663,0.008532066,1.493887657,0.000336615,0.896668434,31226.13781,-62444.27562
94641,92618,0.067581399,0.010219899,1.46252994,0.000313228,0.922733671,2369.302838,-4730.605675
94641,343220,0.086925166,0.027574653,1.263205741,0.000188399,1.001463994,16619.94511,-33231.89022
94862,214833,0.044622053,0.001361646,1.917103321,0.000859155,0.962540781,5320.556029,-10633.11206
94862,232202,1.792181424,0.000325142,2.058168262,0.000557881,0.851579988,42999.41588,-85990.83177
94862,324491,0.72835813,0.00239834,1.728759953,0.000533797,0.798515466,12136.95492,-24265.90983
94862,444711,0.217347791,0.002253564,1.792499996,0.000639717,0.966329933,31551.29687,-63094.59373
94862,568904,0.464165284,0.014157871,1.456240127,0.000540802,0.960115566,43140.90696,-86273.81391
94862,860981,1.871474984,0.004025618,1.638668222,0.000489382,0.819924561,38440.62957,-76873.25914
95374,25536,0.200517293,0.004470433,2.030708294,0.005630981,0.903036757,1899.439589,-3790.879178
95374,36385,0.027371602,0.038342131,1.278356645,0.000807882,0.99985008,767.6588811,-1527.317762
95374,95543,0.071512606,0.022928359,1.329060036,0.00057368,0.812250697,264.4919546,-520.9839092
95374,124255,0.21698785,0.02611158,1.308903901,0.000796195,0.766120102,1044.660408,-2081.320817
95374,380994,0.280277247,0.036745817,1.242836365,0.000618687,0.910000768,3200.461936,-6392.923872
95374,413145,0.076386921,0.023969057,1.410659533,0.001215,0.919211689,1862.216835,-3716.43367
95374,495823,0.174562149,0.018978828,1.462439485,0.001086979,0.963347164,14911.11799,-29814.23598
95374,532738,0.083522867,0.022938683,1.339003951,0.000384193,0.973228651,3757.839175,-7507.678351
95374,623833,0.029588507,0.015877724,1.348516523,0.000303371,0.766752546,52.21769026,-96.43538052
95374,782005,1.626787509,0.012878688,1.444675884,0.000397526,0.941907319,106013.6102,-212019.2204
95374,792884,0.073279405,0.021260472,1.394568116,0.000696363,0.948783756,4235.291312,-8462.582624
95374,818490,0.46852835,0.019487739,1.375210203,0.000567486,0.857898873,9225.022439,-18442.04488
95374,548503,0.006663207,0.061355914,1.06335604,0.000367431,1.59839935,-34.96760911,77.93521822
95490,44872,0.012388921,0.049727872,1.134746827,0.00021092,1.154502534,6616.95459,-13225.90918
95490,59355,0.492258162,0.020035656,1.308852841,0.000224186,0.86931414,7627.064839,-15246.12968
95490,82269,1.105948649,0.004774529,1.583387351,0.000323286,0.889685202,39565.11128,-79122.22256
95490,83470,0.653385819,0.014830169,1.384610582,0.000278888,0.897945754,16179.37165,-32350.74331
95490,89972,1.331111438,0.00586796,1.539585684,0.000325361,0.828522986,26766.38263,-53524.76526
95490,273073,0.644431354,0.003289345,1.653661965,0.000371603,0.878546518,19808.17065,-39608.34129
95490,425334,0.540887366,0.002276647,1.691725085,0.000340145,0.825081519,12788.46144,-25568.92288
95490,730101,0.079865197,0.029132484,1.258928313,0.000233621,0.980602611,6210.09427,-12412.18854
95490,812762,0.19555848,0.020112398,1.291876216,0.000236833,0.787914297,1676.253476,-3344.506952
95490,823521,0.611631776,0.022265122,1.296305147,0.000270206,0.857418623,11210.70071,-22413.40143
95490,832044,0.513829699,0.017095307,1.347392869,0.000257937,0.868301897,8730.723272,-17453.44654
95490,840955,0.218701555,0.006475844,1.541799601,0.000316847,0.940363887,17121.7691,-34235.53819
95490,923604,0.25036787,0.008660593,1.45245996,0.000292705,0.759917299,2710.603253,-5413.206506
95543,25536,0.04670279,0.020583454,1.339678782,0.000319617,0.932723724,1767.549772,-3527.099543
95543,65656,0.157763281,0.026760373,1.295737074,0.000341436,0.95899263,4625.053075,-9242.106149
95543,90079,0.054475359,0.011130939,1.438901314,0.000323468,0.862987437,485.8998421,-963.7996841
95543,95374,0.091911708,0.001965293,1.760373047,0.000483844,0.857554204,3210.548348,-6413.096697
95543,239794,0.039952946,0.003475988,1.725554425,0.000869714,0.796264242,376.9632912,-745.9265824
95543,269616,0.051094318,0.02331391,1.275529181,0.000220777,0.860587718,567.5894093,-1127.178819
95543,380994,0.104054407,0.022656469,1.289491888,0.000286115,0.830536607,995.9271864,-1983.854373
95543,522902,0.032231945,0.006072451,1.581801338,0.00061969,0.767196513,166.5383117,-325.0766234
95543,548503,0.025489365,0.008740591,1.440716483,0.000297448,0.710570425,44.93072315,-81.8614463
95543,569280,0.011071141,0.034232432,1.236362509,0.00038291,0.9300084,81.68544283,-155.3708857
95543,623833,0.013554162,0.024194437,1.26217901,0.000286703,0.783257103,6.649749837,-5.299499674
95543,658083,0.013976384,0.024539452,1.291787114,0.000296054,0.900341892,104.255561,-200.5111221
95543,868897,0.021795577,0.002593189,1.699987823,0.000467486,0.794082216,159.6069888,-311.2139776
95543,514686,0.070423565,0.023831061,1.261966186,0.000250805,0.798270591,30.05166882,-52.10333764
95543,851064,0.013972069,0.027694934,1.235459188,0.000196929,0.877048094,13.60392076,-19.20784152
95559,24883,0.133651106,0.01941315,1.367211193,0.000369093,0.963310784,15307.84559,-30607.69118
95559,89607,0.401989858,0.003956992,1.641174503,0.00039645,0.936578242,42201.75846,-84395.51692
95559,357662,0.050956544,0.004192375,1.653495359,0.000455081,0.979808037,18696.4426,-37384.8852
95559,361389,1.323245841,0.0098447,1.516541108,0.000616743,0.867242874,49190.02927,-98372.05855
95559,433489,0.104978866,0.012664363,1.48229602,0.000584918,0.951671102,8936.578726,-17865.15745
95559,524699,0.208342338,0.008582317,1.504430265,0.000338049,0.95871924,30516.13978,-61024.27955
95559,540245,0.167554833,0.007597151,1.564813612,0.000524277,0.958477984,24376.86342,-48745.72683
95930,929917,0.058639278,0.034827211,1.249916768,0.000377031,0.999410907,7039.814251,-14071.6285
96184,33009,0.101554299,0.029366209,1.255543438,0.000257619,0.949585941,2133.904793,-4259.809586
96184,93462,0.852641992,0.002735488,1.688728224,0.000378526,0.903126646,25316.46165,-50624.9233
96184,133478,0.598356993,0.009190696,1.501656648,0.000417647,0.908102878,21561.2826,-43114.5652
96184,254839,0.019467724,0.060651133,1.071374463,0.000439925,1.475275321,-37.89570229,83.79140457
96184,507934,2.404407671,0.002345779,1.925048091,0.001816116,0.870055249,31213.23238,-62418.46475
96184,526284,1.391599699,0.000953409,1.888413893,0.000509218,0.904267045,50946.6775,-101885.355
96184,906091,0.3722684,0.008201102,1.499423557,0.000379819,0.838770314,4625.534293,-9243.068586
96469,49790,1.377232954,0.001413261,1.775339204,0.000359926,0.852772735,32235.1692,-64462.33839
96469,88185,0.199832722,0.007939441,1.489234781,0.000299396,0.8594395,3503.899341,-6999.798682
96469,93002,0.604637586,0.002401274,1.677595075,0.000319879,0.827324773,10444.27759,-20880.55519
96469,95444,0.616898778,0.003550768,1.62880402,0.000346049,0.8472486,12145.17909,-24282.35819
96469,96689,0.249619901,0.004031183,1.611444624,0.000325903,0.893570464,7568.16928,-15128.33856
96469,97596,0.217982584,0.00600452,1.538497383,0.000274632,0.922610299,8120.549138,-16233.09828
96469,705933,0.084059646,0.003958479,1.632923769,0.000378031,0.916941107,1154.605219,-2301.210438
96469,928506,0.761123996,0.000615471,1.934549762,0.000440997,0.900631782,34314.07331,-68620.14663
96469,993438,0.121190954,0.008836809,1.488092013,0.000302817,0.944716119,4258.928137,-8509.856275
96469,996293,0.042156582,0.041275454,1.341935857,0.049864202,0.336526979,-178.1161443,364.2322886
96469,768689,0.014813023,0.024651971,1.321236285,0.00212728,0.553894074,-53.14851388,114.2970278
96543,36939,0.131563966,0.012815079,1.414174952,0.000314101,0.873702409,2328.648994,-4649.297987
96543,302528,0.873453038,0.006282212,1.622405592,0.000661113,0.961872221,97978.91457,-195949.8291
96543,400268,0.36959502,0.004884181,1.630526588,0.000474401,0.965755252,45307.84282,-90607.68564
96543,500712,0.564287108,0.013589349,1.459189569,0.000501984,0.968758266,62368.35483,-124728.7097
96543,523802,0.963111797,0.005981791,1.566702906,0.000414958,0.871089825,29341.76047,-58675.52093
96543,627872,0.163207395,0.001467125,1.82382864,0.000480362,0.964826543,23227.64469,-46447.28939
96543,826083,0.958652254,0.003391636,1.701700702,0.000533947,0.956256127,111895.7228,-223783.4456
96610,63922,0.049702298,0.022494209,1.316087582,0.000237241,0.995453031,19141.23566,-38274.47132
96610,413097,0.258661091,0.005420342,1.58200377,0.000410316,0.871522791,12408.2388,-24808.47761
96610,425454,0.043459568,0.013760125,1.431740776,0.000350011,0.989601418,16002.59752,-31997.19504
96610,631845,0.473932035,0.002968944,1.696925999,0.000418157,0.964032768,104201.0893,-208394.1786
96610,703033,0.083439209,0.01012171,1.444623606,0.000439766,0.70756157,574.6659578,-1141.331916
96610,738706,0.187806562,0.011363558,1.433576778,0.000382112,0.794934392,3340.00722,-6672.01444
96610,739514,0.008068858,0.041123617,1.181057988,0.000264098,1.009582025,179.6992356,-351.3984712
96610,797107,0.035894095,0.024576271,1.315787954,0.000303635,1.004503424,42383.19827,-84758.39655
96610,854709,0.257571411,0.006845408,1.527018155,0.000283697,0.961576706,32639.49492,-65270.98983
96610,882085,1.065485048,0.005566615,1.59236914,0.000462137,0.888558061,62697.2249,-125386.4498
96613,24079,0.854265302,0.003927774,1.614768028,0.000333528,0.876802787,17100.08284,-34192.16567
96613,38052,0.947488196,0.007412889,1.516538615,0.000361053,0.861057247,14540.16708,-29072.33416
96613,42231,0.188384257,0.005430509,1.655490745,0.000858604,0.847508997,2093.316127,-4178.632253
96613,167607,0.526373065,0.025206159,1.326915722,0.000434353,0.968752819,31261.19786,-62514.39571
96613,249429,0.405337734,0.007428508,1.656351853,0.001142953,0.965458207,30938.45873,-61868.91745
96613,341260,2.105739041,0.014450002,1.451120286,0.000676494,0.862001206,40803.47513,-81598.95026
96613,410704,1.453595493,0.02832508,1.314601265,0.000949426,0.804091168,11527.80645,-23047.61291
96613,419327,3.098010955,0.012380953,1.539000299,0.001201074,0.861544602,61097.80647,-122187.6129
